月,日,星期,,,,,,,,行号,方案号
8,27,3,7,3,3,2,6,6,6,3行,方案68
8,27,3,7,3,2,2,4,4,6,4行,方案68
8,27,3,7,3,9,9,4,,0,5行,方案68
8,27,3,7,9,9,,4,0,0,6行,方案68
8,27,3,,,,,4,0,0,7行,方案68
8,27,3,5,5,8,8,8,6,,0行,方案69
8,27,3,5,,8,6,6,6,,1行,方案69
8,27,3,5,5,3,2,2,6,0,2行,方案69
8,27,3,7,3,3,2,4,0,0,3行,方案69
8,27,3,7,3,2,2,4,0,0,4行,方案69
8,27,3,7,3,9,9,4,,1,5行,方案69
8,27,3,7,9,9,,4,4,1,6行,方案69
8,27,3,,,,,1,1,1,7行,方案69
8,27,3,8,6,6,6,9,9,,0行,方案70
8,27,3,8,,6,9,9,2,,1行,方案70
8,27,3,8,8,6,2,2,2,0,2行,方案70
8,27,3,7,4,5,2,5,0,0,3行,方案70
8,27,3,7,4,5,5,5,0,0,4行,方案70
8,27,3,7,4,3,3,3,,1,5行,方案70
8,27,3,7,4,4,,3,3,1,6行,方案70
8,27,3,,,,,1,1,1,7行,方案70
8,27,3,8,8,6,5,5,5,,0行,方案71
8,27,3,8,,6,5,2,5,,1行,方案71
8,27,3,8,6,6,6,2,2,2,2行,方案71
8,27,3,7,4,0,0,9,9,2,3行,方案71
8,27,3,7,4,0,0,0,9,9,4行,方案71
8,27,3,7,4,3,3,3,,1,5行,方案71
8,27,3,7,4,4,,3,3,1,6行,方案71
8,27,3,,,,,1,1,1,7行,方案71
8,27,3,5,5,5,9,2,2,,0行,方案72
8,27,3,5,,5,9,9,2,,1行,方案72
8,27,3,7,6,6,6,9,2,2,2行,方案72
8,27,3,7,4,6,3,1,1,1,3行,方案72
8,27,3,7,4,6,3,1,8,8,4行,方案72
8,27,3,7,4,3,3,1,,8,5行,方案72
8,27,3,4,4,3,,0,0,8,6行,方案72
8,27,3,,,,,0,0,0,7行,方案72
8,27,3,5,5,5,9,2,2,,0行,方案73
8,27,3,5,,5,9,9,2,,1行,方案73
8,27,3,7,6,6,6,9,2,2,2行,方案73
8,27,3,7,4,6,3,1,1,1,3行,方案73
8,27,3,7,4,6,3,8,8,1,4行,方案73
8,27,3,7,4,3,3,8,,1,5行,方案73
8,27,3,4,4,3,,8,0,0,6行,方案73
8,27,3,,,,,0,0,0,7行,方案73
8,27,3,5,5,5,7,2,2,,0行,方案74
8,27,3,5,,5,7,8,2,,1行,方案74
8,27,3,1,1,1,7,8,2,2,2行,方案74
8,27,3,4,3,1,7,8,8,6,3行,方案74
8,27,3,4,3,1,9,6,6,6,4行,方案74
8,27,3,4,3,3,9,9,,6,5行,方案74
8,27,3,4,4,3,,9,0,0,6行,方案74
8,27,3,,,,,0,0,0,7行,方案74
8,27,3,5,5,5,7,2,2,,0行,方案75
8,27,3,5,,5,7,8,2,,1行,方案75
8,27,3,4,4,3,7,8,2,2,2行,方案75
8,27,3,4,3,3,7,8,8,6,3行,方案75
8,27,3,4,3,1,9,6,6,6,4行,方案75
8,27,3,4,3,1,9,9,,6,5行,方案75
8,27,3,1,1,1,,9,0,0,6行,方案75
8,27,3,,,,,0,0,0,7行,方案75
8,27,3,8,8,8,5,5,5,,0行,方案76
8,27,3,7,,8,5,2,5,,1行,方案76
8,27,3,7,4,2,2,2,3,3,2行,方案76
8,27,3,7,4,2,3,3,3,6,3行,方案76
8,27,3,7,4,1,9,6,6,6,4行,方案76
8,27,3,4,4,1,9,9,,6,5行,方案76
8,27,3,1,1,1,,9,0,0,6行,方案76
8,27,3,,,,,0,0,0,7行,方案76
8,27,3,4,4,4,4,2,2,,0行,方案77
8,27,3,3,,5,4,5,2,,1行,方案77
8,27,3,3,3,5,5,5,2,2,2行,方案77
8,27,3,8,3,7,7,7,7,6,3行,方案77
8,27,3,8,3,1,9,6,6,6,4行,方案77
8,27,3,8,8,1,9,9,,6,5行,方案77
8,27,3,1,1,1,,9,0,0,6行,方案77
8,27,3,,,,,0,0,0,7行,方案77
8,27,3,8,8,8,5,5,5,,0行,方案78
8,27,3,7,,8,5,4,5,,1行,方案78
8,27,3,7,4,4,4,4,3,3,2行,方案78
8,27,3,7,2,2,3,3,3,6,3行,方案78
8,27,3,7,2,1,9,6,6,6,4行,方案78
8,27,3,2,2,1,9,9,,6,5行,方案78
8,27,3,1,1,1,,9,0,0,6行,方案78
8,27,3,,,,,0,0,0,7行,方案78
8,27,3,4,4,4,4,3,6,,0行,方案79
8,27,3,4,,0,3,3,6,,1行,方案79
8,27,3,7,0,0,3,6,6,6,2行,方案79
8,27,3,7,0,0,3,8,8,8,3行,方案79
8,27,3,7,2,2,9,5,5,8,4行,方案79
8,27,3,7,2,9,9,5,,1,5行,方案79
8,27,3,2,2,9,,5,5,1,6行,方案79
8,27,3,,,,,1,1,1,7行,方案79
8,27,3,7,7,7,7,3,6,,0行,方案80
8,27,3,5,,5,3,3,6,,1行,方案80
8,27,3,5,5,5,3,6,6,6,2行,方案80
8,27,3,1,1,1,3,8,8,8,3行,方案80
8,27,3,1,2,2,9,4,4,8,4行,方案80
8,27,3,1,2,9,9,4,,0,5行,方案80
8,27,3,2,2,9,,4,0,0,6行,方案80
8,27,3,,,,,4,0,0,7行,方案80
8,27,3,3,4,4,4,4,6,,0行,方案81
8,27,3,3,,0,0,4,6,,1行,方案81
8,27,3,3,3,0,0,6,6,6,2行,方案81
8,27,3,7,3,0,2,8,8,8,3行,方案81
8,27,3,7,2,2,2,5,5,8,4行,方案81
8,27,3,7,2,9,9,5,,1,5行,方案81
8,27,3,7,9,9,,5,5,1,6行,方案81
8,27,3,,,,,1,1,1,7行,方案81
8,27,3,4,4,4,4,9,6,,0行,方案82
8,27,3,4,,0,9,9,6,,1行,方案82
8,27,3,7,0,0,9,6,6,6,2行,方案82
8,27,3,7,0,0,3,8,8,8,3行,方案82
8,27,3,7,2,2,3,5,5,8,4行,方案82
8,27,3,7,2,3,3,5,,1,5行,方案82
8,27,3,2,2,3,,5,5,1,6行,方案82
8,27,3,,,,,1,1,1,7行,方案82
8,27,3,4,4,4,4,9,6,,0行,方案83
8,27,3,4,,0,9,9,6,,1行,方案83
8,27,3,7,0,0,9,6,6,6,2行,方案83
8,27,3,7,0,0,2,8,8,8,3行,方案83
8,27,3,7,2,2,2,5,5,8,4行,方案83
8,27,3,7,2,3,3,5,,1,5行,方案83
8,27,3,3,3,3,,5,5,1,6行,方案83
8,27,3,,,,,1,1,1,7行,方案83
8,27,3,4,4,4,4,5,5,,0行,方案84
8,27,3,4,,9,2,2,5,,1行,方案84
8,27,3,7,9,9,2,5,5,8,2行,方案84
8,27,3,7,9,2,2,3,3,8,3行,方案84
8,27,3,7,6,3,3,3,8,8,4行,方案84
8,27,3,7,6,1,1,1,,0,5行,方案84
8,27,3,6,6,6,,1,0,0,6行,方案84
8,27,3,,,,,1,0,0,7行,方案84
8,27,3,5,5,5,3,4,4,,0行,方案85
8,27,3,5,,5,3,3,4,,1行,方案85
8,27,3,7,9,2,2,3,4,8,2行,方案85
8,27,3,7,9,9,2,3,4,8,3行,方案85
8,27,3,7,6,9,2,2,8,8,4行,方案85
8,27,3,7,6,1,1,1,,0,5行,方案85
8,27,3,6,6,6,,1,0,0,6行,方案85
8,27,3,,,,,1,0,0,7行,方案85
8,27,3,8,8,6,5,5,5,,0行,方案86
8,27,3,8,,6,5,3,5,,1行,方案86
8,27,3,8,6,6,6,3,3,7,2行,方案86
8,27,3,2,2,9,4,4,3,7,3行,方案86
8,27,3,1,2,9,9,4,3,7,4行,方案86
8,27,3,1,2,2,9,4,,7,5行,方案86
8,27,3,1,1,1,,4,0,0,6行,方案86
8,27,3,,,,,0,0,0,7行,方案86
8,27,3,5,5,9,9,2,2,,0行,方案87
8,27,3,5,,6,9,9,2,,1行,方案87
8,27,3,5,5,6,6,6,2,2,2行,方案87
8,27,3,7,4,6,3,3,3,8,3行,方案87
8,27,3,7,4,3,3,8,8,8,4行,方案87
8,27,3,7,4,1,1,1,,0,5行,方案87
8,27,3,7,4,4,,1,0,0,6行,方案87
8,27,3,,,,,1,0,0,7行,方案87
8,27,3,5,5,9,9,2,2,,0行,方案88
8,27,3,5,,3,9,9,2,,1行,方案88
8,27,3,5,5,3,3,8,2,2,2行,方案88
8,27,3,7,4,4,3,8,8,8,3行,方案88
8,27,3,7,4,6,3,1,1,1,4行,方案88
8,27,3,7,4,6,6,6,,1,5行,方案88
8,27,3,7,4,6,,0,0,1,6行,方案88
8,27,3,,,,,0,0,0,7行,方案88
8,27,3,5,5,4,4,9,9,,0行,方案89
8,27,3,5,,4,9,9,2,,1行,方案89
8,27,3,5,5,4,2,2,2,8,2行,方案89
8,27,3,7,6,4,2,8,8,8,3行,方案89
8,27,3,7,6,6,6,1,1,1,4行,方案89
8,27,3,7,6,3,3,3,,1,5行,方案89
8,27,3,7,3,3,,0,0,1,6行,方案89
8,27,3,,,,,0,0,0,7行,方案89
8,27,3,5,5,9,8,8,8,,0行,方案90
8,27,3,5,,9,9,2,8,,1行,方案90
8,27,3,5,5,4,9,2,2,2,2行,方案90
8,27,3,7,6,4,4,4,4,2,3行,方案90
8,27,3,7,6,6,6,1,1,1,4行,方案90
8,27,3,7,6,3,3,3,,1,5行,方案90
8,27,3,7,3,3,,0,0,1,6行,方案90
8,27,3,,,,,0,0,0,7行,方案90
8,27,3,5,5,9,9,2,2,,0行,方案91
8,27,3,5,,6,9,9,2,,1行,方案91
8,27,3,5,5,6,6,6,2,2,2行,方案91
8,27,3,0,0,6,4,4,4,4,3行,方案91
8,27,3,0,0,7,7,7,7,4,4行,方案91
8,27,3,8,0,3,3,3,,1,5行,方案91
8,27,3,8,8,8,,3,3,1,6行,方案91
8,27,3,,,,,1,1,1,7行,方案91
8,27,3,5,5,5,2,2,3,,0行,方案92
8,27,3,5,,5,2,6,3,,1行,方案92
8,27,3,9,9,2,2,6,3,3,2行,方案92
8,27,3,4,9,9,6,6,6,3,3行,方案92
8,27,3,4,4,4,4,1,1,1,4行,方案92
8,27,3,8,7,7,7,7,,1,5行,方案92
8,27,3,8,8,8,,0,0,1,6行,方案92
8,27,3,,,,,0,0,0,7行,方案92
8,27,3,5,5,9,9,2,2,,0行,方案93
8,27,3,5,,6,9,9,2,,1行,方案93
8,27,3,5,5,6,6,6,2,2,2行,方案93
8,27,3,3,3,6,7,7,7,7,3行,方案93
8,27,3,1,3,3,3,8,8,8,4行,方案93
8,27,3,1,4,4,4,4,,8,5行,方案93
8,27,3,1,1,1,,4,0,0,6行,方案93
8,27,3,,,,,0,0,0,7行,方案93
8,27,3,5,5,9,9,2,2,,0行,方案94
8,27,3,5,,6,9,9,2,,1行,方案94
8,27,3,5,5,6,6,6,2,2,2行,方案94
8,27,3,3,3,6,7,7,7,7,3行,方案94
8,27,3,1,3,3,3,4,8,8,4行,方案94
8,27,3,1,4,4,4,4,,8,5行,方案94
8,27,3,1,1,1,,0,0,8,6行,方案94
8,27,3,,,,,0,0,0,7行,方案94
8,27,3,3,6,6,6,2,2,,0行,方案95
8,27,3,3,,6,7,1,2,,1行,方案95
8,27,3,3,3,6,7,1,2,2,2行,方案95
8,27,3,4,3,9,7,1,1,1,3行,方案95
8,27,3,4,9,9,7,8,8,8,4行,方案95
8,27,3,4,9,5,5,5,,8,5行,方案95
8,27,3,4,4,5,,5,0,0,6行,方案95
8,27,3,,,,,0,0,0,7行,方案95
8,27,3,3,6,6,6,2,2,,0行,方案96
8,27,3,3,,6,8,1,2,,1行,方案96
8,27,3,3,3,6,8,1,2,2,2行,方案96
8,27,3,7,3,8,8,1,1,1,3行,方案96
8,27,3,7,5,5,9,9,4,4,4行,方案96
8,27,3,7,5,9,9,0,,4,5行,方案96
8,27,3,7,5,5,,0,0,4,6行,方案96
8,27,3,,,,,0,0,4,7行,方案96
8,27,3,7,7,7,7,9,8,,0行,方案97
8,27,3,5,,5,9,9,8,,1行,方案97
8,27,3,5,5,5,9,6,8,8,2行,方案97
8,27,3,1,1,1,3,6,6,6,3行,方案97
8,27,3,1,2,2,3,6,4,4,4行,方案97
8,27,3,1,2,3,3,0,,4,5行,方案97
8,27,3,2,2,3,,0,0,4,6行,方案97
8,27,3,,,,,0,0,4,7行,方案97
8,27,3,5,5,4,4,4,4,,0行,方案98
8,27,3,5,,0,0,3,4,,1行,方案98
8,27,3,5,5,0,0,3,3,7,2行,方案98
8,27,3,6,6,6,0,2,3,7,3行,方案98
8,27,3,1,6,2,2,2,3,7,4行,方案98
8,27,3,1,6,2,9,9,,7,5行,方案98
8,27,3,1,1,1,,9,9,8,6行,方案98
8,27,3,,,,,8,8,8,7行,方案98
8,27,3,5,5,4,4,4,4,,0行,方案99
8,27,3,5,,0,0,3,4,,1行,方案99
8,27,3,5,5,0,0,3,3,7,2行,方案99
8,27,3,1,1,1,0,2,3,7,3行,方案99
8,27,3,1,6,2,2,2,3,7,4行,方案99
8,27,3,1,6,2,9,9,,7,5行,方案99
8,27,3,6,6,6,,9,9,8,6行,方案99
8,27,3,,,,,8,8,8,7行,方案99
8,27,3,4,4,1,1,1,6,,0行,方案100
8,27,3,4,,1,6,6,6,,1行,方案100
8,27,3,4,2,1,9,9,6,7,2行,方案100
8,27,3,4,2,2,2,9,9,7,3行,方案100
8,27,3,3,3,3,2,5,5,7,4行,方案100
8,27,3,0,0,3,3,5,,7,5行,方案100
8,27,3,0,0,0,,5,5,8,6行,方案100
8,27,3,,,,,8,8,8,7行,方案100
8,27,3,3,3,3,5,5,7,,0行,方案101
8,27,3,6,,3,3,5,7,,1行,方案101
8,27,3,6,6,6,5,5,7,8,2行,方案101
8,27,3,6,4,4,4,4,7,8,3行,方案101
8,27,3,0,0,2,2,4,8,8,4行,方案101
8,27,3,0,0,2,9,9,,1,5行,方案101
8,27,3,0,2,2,,9,9,1,6行,方案101
8,27,3,,,,,1,1,1,7行,方案101
8,27,3,5,5,9,9,2,2,,0行,方案102
8,27,3,5,,3,9,9,2,,1行,方案102
8,27,3,5,5,3,3,6,2,2,2行,方案102
8,27,3,7,4,1,3,6,6,6,3行,方案102
8,27,3,7,4,1,3,6,8,8,4行,方案102
8,27,3,7,4,1,1,1,,8,5行,方案102
8,27,3,7,4,4,,0,0,8,6行,方案102
8,27,3,,,,,0,0,0,7行,方案102
8,27,3,5,5,2,8,8,8,,0行,方案103
8,27,3,5,,2,2,2,8,,1行,方案103
8,27,3,5,5,3,1,2,9,9,2行,方案103
8,27,3,4,3,3,1,9,9,7,3行,方案103
8,27,3,4,3,6,1,1,1,7,4行,方案103
8,27,3,4,3,6,6,6,,7,5行,方案103
8,27,3,4,4,6,,0,0,7,6行,方案103
8,27,3,,,,,0,0,0,7行,方案103
8,27,3,5,5,7,7,7,7,,0行,方案104
8,27,3,5,,6,3,3,3,,1行,方案104
8,27,3,5,5,6,6,6,3,3,2行,方案104
8,27,3,4,4,6,2,1,1,1,3行,方案104
8,27,3,4,2,2,2,1,8,8,4行,方案104
8,27,3,4,2,9,9,1,,8,5行,方案104
8,27,3,4,9,9,,0,0,8,6行,方案104
8,27,3,,,,,0,0,0,7行,方案104
8,27,3,5,5,7,7,7,7,,0行,方案105
8,27,3,5,,6,6,6,9,,1行,方案105
8,27,3,5,5,2,6,1,9,9,2行,方案105
8,27,3,2,2,2,6,1,3,9,3行,方案105
8,27,3,2,4,1,1,1,3,3,4行,方案105
8,27,3,8,4,4,4,4,,3,5行,方案105
8,27,3,8,8,8,,0,0,3,6行,方案105
8,27,3,,,,,0,0,0,7行,方案105
8,27,3,5,5,7,7,7,7,,0行,方案106
8,27,3,5,,1,1,1,9,,1行,方案106
8,27,3,5,5,2,6,1,9,9,2行,方案106
8,27,3,2,2,2,6,1,3,9,3行,方案106
8,27,3,2,4,6,6,6,3,3,4行,方案106
8,27,3,8,4,4,4,4,,3,5行,方案106
8,27,3,8,8,8,,0,0,3,6行,方案106
8,27,3,,,,,0,0,0,7行,方案106
8,27,3,5,5,7,7,7,7,,0行,方案107
8,27,3,5,,9,3,3,3,,1行,方案107
8,27,3,5,5,9,9,6,3,3,2行,方案107
8,27,3,1,1,1,9,6,4,4,3行,方案107
8,27,3,1,2,2,6,6,6,4,4行,方案107
8,27,3,1,2,8,8,8,,4,5行,方案107
8,27,3,2,2,8,,0,0,4,6行,方案107
8,27,3,,,,,0,0,0,7行,方案107
8,27,3,5,5,4,4,4,4,,0行,方案108
8,27,3,5,,4,3,3,3,,1行,方案108
8,27,3,5,5,3,3,9,2,2,2行,方案108
8,27,3,8,8,1,9,9,2,7,3行,方案108
8,27,3,8,6,1,9,2,2,7,4行,方案108
8,27,3,8,6,1,1,1,,7,5行,方案108
8,27,3,6,6,6,,0,0,7,6行,方案108
8,27,3,,,,,0,0,0,7行,方案108
8,27,3,5,5,4,4,4,4,,0行,方案109
8,27,3,5,,4,3,3,3,,1行,方案109
8,27,3,5,5,2,2,9,3,3,2行,方案109
8,27,3,8,8,1,2,9,9,7,3行,方案109
8,27,3,8,6,1,2,2,9,7,4行,方案109
8,27,3,8,6,1,1,1,,7,5行,方案109
8,27,3,6,6,6,,0,0,7,6行,方案109
8,27,3,,,,,0,0,0,7行,方案109
8,27,3,5,5,4,4,4,4,,0行,方案110
8,27,3,5,,4,3,3,3,,1行,方案110
8,27,3,5,5,1,1,1,3,3,2行,方案110
8,27,3,8,8,1,2,2,9,7,3行,方案110
8,27,3,8,6,1,2,9,9,7,4行,方案110
8,27,3,8,6,2,2,9,,7,5行,方案110
8,27,3,6,6,6,,0,0,7,6行,方案110
8,27,3,,,,,0,0,0,7行,方案110
8,27,3,5,5,4,4,4,4,,0行,方案111
8,27,3,5,,4,3,3,3,,1行,方案111
8,27,3,5,5,2,2,9,3,3,2行,方案111
8,27,3,1,1,1,2,9,9,7,3行,方案111
8,27,3,1,6,8,2,2,9,7,4行,方案111
8,27,3,1,6,8,8,8,,7,5行,方案111
8,27,3,6,6,6,,0,0,7,6行,方案111
8,27,3,,,,,0,0,0,7行,方案111
8,27,3,5,5,4,4,4,4,,0行,方案112
8,27,3,5,,4,3,3,3,,1行,方案112
8,27,3,5,5,3,3,9,2,2,2行,方案112
8,27,3,1,1,1,9,9,2,7,3行,方案112
8,27,3,1,6,8,9,2,2,7,4行,方案112
8,27,3,1,6,8,8,8,,7,5行,方案112
8,27,3,6,6,6,,0,0,7,6行,方案112
8,27,3,,,,,0,0,0,7行,方案112
8,27,3,5,5,4,4,4,4,,0行,方案113
8,27,3,5,,4,3,3,3,,1行,方案113
8,27,3,5,5,3,3,9,2,2,2行,方案113
8,27,3,1,1,1,9,9,2,7,3行,方案113
8,27,3,1,8,6,9,2,2,7,4行,方案113
8,27,3,1,8,6,6,6,,7,5行,方案113
8,27,3,8,8,6,,0,0,7,6行,方案113
8,27,3,,,,,0,0,0,7行,方案113
8,27,3,5,5,4,4,4,4,,0行,方案114
8,27,3,5,,4,3,3,3,,1行,方案114
8,27,3,5,5,2,2,9,3,3,2行,方案114
8,27,3,1,1,1,2,9,9,7,3行,方案114
8,27,3,1,8,6,2,2,9,7,4行,方案114
8,27,3,1,8,6,6,6,,7,5行,方案114
8,27,3,8,8,6,,0,0,7,6行,方案114
8,27,3,,,,,0,0,0,7行,方案114
8,27,3,5,5,4,4,4,4,,0行,方案115
8,27,3,5,,4,3,3,3,,1行,方案115
8,27,3,5,5,2,2,9,3,3,2行,方案115
8,27,3,6,6,6,2,9,9,7,3行,方案115
8,27,3,1,6,8,2,2,9,7,4行,方案115
8,27,3,1,6,8,8,8,,7,5行,方案115
8,27,3,1,1,1,,0,0,7,6行,方案115
8,27,3,,,,,0,0,0,7行,方案115
8,27,3,5,5,4,4,4,4,,0行,方案116
8,27,3,5,,4,3,3,3,,1行,方案116
8,27,3,5,5,3,3,9,2,2,2行,方案116
8,27,3,6,6,6,9,9,2,7,3行,方案116
8,27,3,1,6,8,9,2,2,7,4行,方案116
8,27,3,1,6,8,8,8,,7,5行,方案116
8,27,3,1,1,1,,0,0,7,6行,方案116
8,27,3,,,,,0,0,0,7行,方案116
8,27,3,5,5,7,7,7,7,,0行,方案117
8,27,3,5,,2,3,3,3,,1行,方案117
8,27,3,5,5,2,2,2,3,3,2行,方案117
8,27,3,6,6,6,0,2,9,4,3行,方案117
8,27,3,1,6,0,0,9,9,4,4行,方案117
8,27,3,1,6,0,0,9,,4,5行,方案117
8,27,3,1,1,1,,8,4,4,6行,方案117
8,27,3,,,,,8,8,8,7行,方案117
8,27,3,5,5,5,0,0,0,,0行,方案118
8,27,3,5,,5,2,0,0,,1行,方案118
8,27,3,3,3,3,2,2,2,8,2行,方案118
8,27,3,7,6,3,3,4,2,8,3行,方案118
8,27,3,7,6,6,6,4,8,8,4行,方案118
8,27,3,7,6,9,9,4,,1,5行,方案118
8,27,3,7,9,9,,4,4,1,6行,方案118
8,27,3,,,,,1,1,1,7行,方案118
8,27,3,4,5,5,3,2,2,,0行,方案119
8,27,3,4,,5,3,3,2,,1行,方案119
8,27,3,4,5,5,7,3,2,2,2行,方案119
8,27,3,4,4,6,7,3,9,9,3行,方案119
8,27,3,6,6,6,7,9,9,8,4行,方案119
8,27,3,0,0,6,7,1,,8,5行,方案119
8,27,3,0,0,0,,1,8,8,6行,方案119
8,27,3,,,,,1,1,1,7行,方案119
8,27,3,4,4,4,4,2,2,,0行,方案120
8,27,3,4,,0,0,0,2,,1行,方案120
8,27,3,7,9,9,0,0,2,2,2行,方案120
8,27,3,7,6,9,9,8,8,8,3行,方案120
8,27,3,7,6,6,6,8,5,5,4行,方案120
8,27,3,7,6,3,3,1,,5,5行,方案120
8,27,3,3,3,3,,1,5,5,6行,方案120
8,27,3,,,,,1,1,1,7行,方案120
8,27,3,4,4,4,4,2,2,,0行,方案121
8,27,3,4,,9,9,2,0,,1行,方案121
8,27,3,7,9,9,2,2,0,0,2行,方案121
8,27,3,7,6,8,8,8,0,0,3行,方案121
8,27,3,7,6,6,6,8,5,5,4行,方案121
8,27,3,7,6,3,3,1,,5,5行,方案121
8,27,3,3,3,3,,1,5,5,6行,方案121
8,27,3,,,,,1,1,1,7行,方案121
8,27,3,4,4,4,4,2,2,,0行,方案122
8,27,3,4,,3,3,2,0,,1行,方案122
8,27,3,3,3,3,2,2,0,0,2行,方案122
8,27,3,7,6,8,8,8,0,0,3行,方案122
8,27,3,7,6,6,6,8,5,5,4行,方案122
8,27,3,7,6,9,9,1,,5,5行,方案122
8,27,3,7,9,9,,1,5,5,6行,方案122
8,27,3,,,,,1,1,1,7行,方案122
8,27,3,4,4,4,4,2,2,,0行,方案123
8,27,3,4,,0,0,0,2,,1行,方案123
8,27,3,3,3,3,0,0,2,2,2行,方案123
8,27,3,7,6,3,3,1,1,1,3行,方案123
8,27,3,7,6,6,6,5,5,1,4行,方案123
8,27,3,7,6,9,9,5,,1,5行,方案123
8,27,3,7,9,9,,5,5,8,6行,方案123
8,27,3,,,,,8,8,8,7行,方案123
8,27,3,4,4,4,4,2,2,,0行,方案124
8,27,3,4,,0,0,0,2,,1行,方案124
8,27,3,7,9,9,0,0,2,2,2行,方案124
8,27,3,7,6,9,9,1,1,1,3行,方案124
8,27,3,7,6,6,6,5,5,1,4行,方案124
8,27,3,7,6,3,3,5,,1,5行,方案124
8,27,3,3,3,3,,5,5,8,6行,方案124
8,27,3,,,,,8,8,8,7行,方案124
8,27,3,4,4,4,4,2,2,,0行,方案125
8,27,3,4,,0,0,0,2,,1行,方案125
8,27,3,3,3,3,0,0,2,2,2行,方案125
8,27,3,7,6,3,3,8,8,8,3行,方案125
8,27,3,7,6,6,6,8,5,5,4行,方案125
8,27,3,7,6,9,9,1,,5,5行,方案125
8,27,3,7,9,9,,1,5,5,6行,方案125
8,27,3,,,,,1,1,1,7行,方案125
8,27,3,5,5,4,4,4,4,,0行,方案126
8,27,3,5,,2,2,3,4,,1行,方案126
8,27,3,5,5,2,6,3,8,8,2行,方案126
8,27,3,7,2,2,6,3,3,8,3行,方案126
8,27,3,7,0,6,6,6,3,8,4行,方案126
8,27,3,7,0,0,9,9,,1,5行,方案126
8,27,3,7,0,0,,9,9,1,6行,方案126
8,27,3,,,,,1,1,1,7行,方案126
8,27,3,4,4,4,4,8,3,,0行,方案127
8,27,3,4,,8,8,8,3,,1行,方案127
8,27,3,6,7,7,7,7,3,3,2行,方案127
8,27,3,6,6,6,2,0,0,3,3行,方案127
8,27,3,6,2,2,2,0,0,0,4行,方案127
8,27,3,5,2,5,9,9,,1,5行,方案127
8,27,3,5,5,5,,9,9,1,6行,方案127
8,27,3,,,,,1,1,1,7行,方案127
8,27,3,4,4,4,4,6,3,,0行,方案128
8,27,3,4,,6,6,6,3,,1行,方案128
8,27,3,7,7,7,7,6,3,3,2行,方案128
8,27,3,8,8,8,2,0,0,3,3行,方案128
8,27,3,8,2,2,2,0,0,0,4行,方案128
8,27,3,5,2,5,9,9,,1,5行,方案128
8,27,3,5,5,5,,9,9,1,6行,方案128
8,27,3,,,,,1,1,1,7行,方案128
8,27,3,5,5,4,4,4,4,,0行,方案129
8,27,3,5,,6,6,6,4,,1行,方案129
8,27,3,5,5,3,6,8,8,8,2行,方案129
8,27,3,7,3,3,6,0,0,8,3行,方案129
8,27,3,7,3,2,2,0,0,0,4行,方案129
8,27,3,7,3,2,9,9,,1,5行,方案129
8,27,3,7,2,2,,9,9,1,6行,方案129
8,27,3,,,,,1,1,1,7行,方案129
8,27,3,5,5,4,4,4,4,,0行,方案130
8,27,3,5,,6,6,6,4,,1行,方案130
8,27,3,5,5,3,6,0,8,8,2行,方案130
8,27,3,7,3,3,6,0,0,8,3行,方案130
8,27,3,7,3,2,2,0,0,8,4行,方案130
8,27,3,7,3,2,9,9,,1,5行,方案130
8,27,3,7,2,2,,9,9,1,6行,方案130
8,27,3,,,,,1,1,1,7行,方案130
8,27,3,5,5,4,4,4,4,,0行,方案131
8,27,3,5,,6,6,6,4,,1行,方案131
8,27,3,5,5,3,6,0,0,0,2行,方案131
8,27,3,7,3,3,6,0,0,8,3行,方案131
8,27,3,7,3,2,2,8,8,8,4行,方案131
8,27,3,7,3,2,9,9,,1,5行,方案131
8,27,3,7,2,2,,9,9,1,6行,方案131
8,27,3,,,,,1,1,1,7行,方案131
8,27,3,5,5,4,4,4,4,,0行,方案132
8,27,3,5,,6,6,6,4,,1行,方案132
8,27,3,5,5,3,6,8,8,8,2行,方案132
8,27,3,7,3,3,6,8,0,0,3行,方案132
8,27,3,7,3,2,2,0,0,0,4行,方案132
8,27,3,7,3,2,9,9,,1,5行,方案132
8,27,3,7,2,2,,9,9,1,6行,方案132
8,27,3,,,,,1,1,1,7行,方案132
8,27,3,5,5,4,4,4,4,,0行,方案133
8,27,3,5,,8,8,6,4,,1行,方案133
8,27,3,5,5,3,8,6,6,6,2行,方案133
8,27,3,7,3,3,8,6,0,0,3行,方案133
8,27,3,7,3,2,2,0,0,0,4行,方案133
8,27,3,7,3,2,9,9,,1,5行,方案133
8,27,3,7,2,2,,9,9,1,6行,方案133
8,27,3,,,,,1,1,1,7行,方案133
8,27,3,5,5,4,4,4,4,,0行,方案134
8,27,3,5,,6,6,6,4,,1行,方案134
8,27,3,5,5,3,6,8,0,0,2行,方案134
8,27,3,7,3,3,6,8,0,0,3行,方案134
8,27,3,7,3,2,2,8,8,0,4行,方案134
8,27,3,7,3,2,9,9,,1,5行,方案134
8,27,3,7,2,2,,9,9,1,6行,方案134
8,27,3,,,,,1,1,1,7行,方案134
8,27,3,5,5,0,0,2,2,,0行,方案135
8,27,3,5,,0,0,0,2,,1行,方案135
8,27,3,5,5,3,3,3,2,2,2行,方案135
8,27,3,7,6,6,6,3,3,4,3行,方案135
8,27,3,7,8,6,4,4,4,4,4行,方案135
8,27,3,7,8,6,9,9,,1,5行,方案135
8,27,3,7,8,8,,9,9,1,6行,方案135
